accountId,balance,usdMr,mc,mcDate,accountName,hedging,usableMarginPerc,equity,usableMargin,dayPL,grossPL,date
1747157,12455.83,1664.6,N,,1001747157,Y,90.85611,18204.50561,16539.90561,-588.87439,5748.67561,2022-08-15 19:20:01.758466
1747157,12455.83,1664.6,N,,1001747157,Y,90.82693,18146.59823,16481.99823,-646.78177,5690.76823,2022-08-15 20:20:01.066382
1747157,12436.05,1664.6,N,,1001747157,Y,90.84792,18188.22278,16523.62278,-34.03722,5752.17278,2022-08-15 21:20:00.512824
1747157,12436.05,1713.1,N,,1001747157,Y,90.58764,18200.52978,16487.42978,-21.73022,5764.47978,2022-08-15 22:20:01.061888
1747157,12436.05,1713.1,N,,1001747157,Y,90.56174,18150.58572,16437.48572,-71.67428,5714.53572,2022-08-15 23:20:00.572167
1747157,12479.99,1715.6,N,,1001747157,Y,90.44577,17956.44029,16240.84029,-265.81971,5476.45029,2022-08-16 00:20:00.820149
1747157,12479.99,1715.6,N,,1001747157,Y,90.52972,18115.6138,16400.0138,-106.6462,5635.6238,2022-08-16 01:20:09.962242
1747157,12420.68,1647.2,N,,1001747157,Y,91.0194,18341.75248,16694.55248,119.49248,5921.07248,2022-08-16 02:20:07.990519
1747157,12420.68,1715.6,N,,1001747157,Y,90.59231,18236.13633,16520.53633,13.87633,5815.45633,2022-08-16 03:20:01.427205
1747157,12686.4,1723.6,N,,1001747157,Y,90.51271,18167.46242,16443.86242,-54.79758,5481.06242,2022-08-16 04:20:01.120353
1747157,13081.12,1733.1,N,,1001747157,Y,90.37474,18005.74006,16272.64006,-216.51994,4924.62006,2022-08-16 05:20:01.246060
1747157,13081.12,1733.1,N,,1001747157,Y,90.33526,17932.19138,16199.09138,-290.06862,4851.07138,2022-08-16 06:20:00.766493
1747157,13081.12,1733.1,N,,1001747157,Y,90.27275,17816.94949,16083.84949,-405.31051,4735.82949,2022-08-16 07:20:01.090976
1747157,12747.4,1684.35,N,,1001747157,Y,91.06456,18850.22155,17165.87155,627.96155,6102.82155,2022-08-16 15:20:00.727150
1747157,12747.4,1684.35,N,,1001747157,Y,91.29623,19351.95749,17667.60749,1129.69749,6604.55749,2022-08-16 16:20:01.577789
1747157,12643.05,1691.6,N,,1001747157,Y,91.20523,19234.1564,17542.5564,1011.8964,6591.1064,2022-08-16 17:20:01.139794
1747157,12643.05,1691.6,N,,1001747157,Y,91.40309,19676.83266,17985.23266,1454.57266,7033.78266,2022-08-16 18:20:00.612592
1747157,12643.05,1691.6,N,,1001747157,Y,91.20486,19233.35327,17541.75327,1011.09327,6590.30327,2022-08-16 19:20:00.996039
1747157,12844.65,1691.6,N,,1001747157,Y,91.2433,19317.78082,17626.18082,1095.52082,6473.13082,2022-08-16 20:20:01.400403
1747157,12867.24,1691.6,N,,1001747157,Y,91.26089,19356.65347,17665.05347,14.96347,6489.41347,2022-08-16 21:20:00.759640
1747157,12855.1,1699.1,N,,1001747157,Y,91.2078,19325.07803,17625.97803,-16.61197,6469.97803,2022-08-16 22:20:00.949058
1747157,12855.1,1699.1,N,,1001747157,Y,91.19819,19303.98884,17604.88884,-37.70116,6448.88884,2022-08-16 23:20:01.632793
1747157,12855.1,1699.1,N,,1001747157,Y,91.28929,19505.87127,17806.77127,164.18127,6650.77127,2022-08-17 00:20:00.861744
1747157,12855.1,1699.1,N,,1001747157,Y,91.16266,19226.38027,17527.28027,-115.30973,6371.28027,2022-08-17 01:20:01.483273
1747157,12855.1,1699.1,N,,1001747157,Y,91.18545,19276.08967,17576.98967,-65.60033,6420.98967,2022-08-17 02:20:00.857559
1747157,12751.18,1706,N,,1001747157,Y,91.19021,19364.82606,17658.82606,23.13606,6613.64606,2022-08-17 03:20:01.674217
1747157,12751.18,1706,N,,1001747157,Y,91.21665,19423.10716,17717.10716,81.41716,6671.92716,2022-08-17 04:20:01.147569
1747157,12751.18,1706,N,,1001747157,Y,91.16042,19299.56343,17593.56343,-42.12657,6548.38343,2022-08-17 05:20:00.705108
1747157,12751.18,1706,N,,1001747157,Y,91.1803,19343.06275,17637.06275,1.37275,6591.88275,2022-08-17 06:20:02.767294
1747157,12751.18,1706,N,,1001747157,Y,91.21215,19413.17123,17707.17123,71.48123,6661.99123,2022-08-17 07:20:02.561799
1747157,12621.64,1712,N,,1001747157,Y,91.18577,19423.1274,17711.1274,81.4374,6801.4874,2022-08-17 08:20:06.060711
1747157,12621.64,1712,N,,1001747157,Y,91.13748,19317.31406,17605.31406,-24.37594,6695.67406,2022-08-17 12:20:00.595230
1747157,12639.48,1712,N,,1001747157,Y,90.84571,18701.60468,16989.60468,-640.08532,6062.12468,2022-08-17 13:20:01.555798
1747157,12726.6,1712,N,,1001747157,Y,91.11522,19268.90418,17556.90418,-72.78582,6542.30418,2022-08-17 17:30:00.867192
1747157,12837.22,1712,N,,1001747157,Y,91.01534,19054.70475,17342.70475,-286.98525,6217.48475,2022-08-17 19:30:01.662579
1747157,12878.02,1712,N,,1001747157,Y,91.02903,19083.76752,17371.76752,-257.92248,6205.74752,2022-08-17 20:30:00.997878
1747157,13047.37,1710,N,,1001747157,Y,91.03084,19065.33279,17355.33279,10.52279,6017.96279,2022-08-17 21:30:00.864330
1747157,13126.35,1715,N,,1001747157,Y,90.97354,18999.69773,17284.69773,-55.11227,5873.34773,2022-08-17 22:30:01.172569
1747157,13126.35,1720.75,N,,1001747157,Y,90.89397,18896.81389,17176.06389,-157.99611,5770.46389,2022-08-17 23:30:00.300952
1747157,14426.45,1742.025,N,,1001747157,Y,90.80628,18947.98818,17205.96318,-106.82182,4521.53818,2022-08-18 14:30:01.153576
1747157,14263.37,1742.025,N,,1001747157,Y,90.87723,19095.3437,17353.3187,40.5337,4831.9737,2022-08-18 15:30:00.830192
1747157,14211.29,1742.025,N,,1001747157,Y,90.9514,19251.88328,17509.85828,197.07328,5040.59328,2022-08-18 16:30:01.336674
1747157,14211.29,1742.025,N,,1001747157,Y,91.1422,19666.56386,17924.53886,611.75386,5455.27386,2022-08-18 17:30:00.695870
1747157,14211.29,1742.025,N,,1001747157,Y,91.11972,19616.77006,17874.74506,561.96006,5405.48006,2022-08-18 18:30:00.973344
1747157,14134.96,1744.325,N,,1001747157,Y,91.09046,19578.16316,17833.83816,523.35316,5443.20316,2022-08-18 20:30:00.095330
1747157,14163.15,1746.825,N,,1001747157,Y,91.06238,19544.64033,17797.81533,-25.43967,5381.49033,2022-08-18 21:30:00.868846
1747157,14163.15,1746.825,N,,1001747157,Y,91.07126,19564.06436,17817.23936,-6.01564,5400.91436,2022-08-18 22:30:01.063851
1747157,14128.69,1758.625,N,,1001747157,Y,91.01909,19581.81182,17823.18682,11.73182,5453.12182,2022-08-18 23:30:00.859515
1747157,14026.45,1760.625,N,,1001747157,Y,91.03364,19635.88435,17875.25935,65.80435,5609.43435,2022-08-19 00:30:01.073714
1747157,14026.45,1760.625,N,,1001747157,Y,91.02569,19618.50462,17857.87962,48.42462,5592.05462,2022-08-19 01:30:00.679142
1747157,13985.25,1760.625,N,,1001747157,Y,90.8859,19317.58575,17556.96075,-252.49425,5332.33575,2022-08-19 02:30:01.127426
1747157,13985.25,1760.625,N,,1001747157,Y,90.82483,19189.02737,17428.40237,-381.05263,5203.77737,2022-08-19 03:30:00.502968
1747157,13985.25,1760.625,N,,1001747157,Y,90.91416,19377.68458,17617.05958,-192.39542,5392.43458,2022-08-19 04:30:00.748126
1747157,14061.65,1784.875,N,,1001747157,Y,90.8504,19507.68148,17722.80648,-62.39852,5446.03148,2022-08-19 05:30:06.494345
1747157,14054.94,1782.375,N,,1001747157,Y,90.8679,19517.68357,17735.30857,-52.39643,5462.74357,2022-08-19 06:30:00.941906
1747157,14054.94,1782.375,N,,1001747157,Y,90.915,19618.86978,17836.49478,48.78978,5563.92978,2022-08-19 07:30:01.081914
1747157,14055.84,1784.375,N,,1001747157,Y,90.98674,19797.2237,18012.8487,227.1437,5741.3837,2022-08-19 09:30:00.796614
1747157,13789.26,1784.375,N,,1001747157,Y,91.13711,20133.09963,18348.72463,563.01963,6343.83963,2022-08-19 11:30:00.746787
1747157,13711.6,1786.875,N,,1001747157,Y,91.09903,20075.06947,18288.19447,504.98947,6363.46947,2022-08-19 12:30:00.806537
1747157,13866.84,1712.075,N,,1001747157,Y,91.48107,20097.31048,18385.23548,527.23048,6230.47048,2022-08-19 13:30:00.875972
1747157,13866.84,1786.875,N,,1001747157,Y,91.14334,20175.49837,18388.62337,605.41837,6308.65837,2022-08-19 15:30:04.057531
1747157,13833.63,1794.475,N,,1001747157,Y,91.05458,20060.26792,18265.79292,490.18792,6226.63792,2022-08-19 17:30:01.239671
1747157,13964.71,1724.875,N,,1001747157,Y,91.39302,20040.41643,18315.54143,470.33643,6075.70643,2022-08-19 18:30:01.293298
1747157,13964.71,1794.475,N,,1001747157,Y,91.10984,20184.96223,18390.48723,614.88223,6220.25223,2022-08-19 19:30:01.016100
1747157,13964.71,1794.475,N,,1001747157,Y,91.07957,20116.45955,18321.98455,546.37955,6151.74955,2022-08-19 20:30:00.147014
1747157,15714.6,1856.875,N,,1001747157,Y,90.18838,18925.26146,17068.38646,-2108.28854,3210.66146,2022-08-25 15:30:02.355841
1747157,16395.96,1850.75,N,,1001747157,Y,90.02703,18557.65393,16706.90393,-2475.89607,2161.69393,2022-08-25 20:30:01.266040
1747157,16349.1,1778,N,,1001747157,Y,90.38441,18490.80148,16712.80148,-80.04852,2141.70148,2022-08-25 21:30:01.167380
1747157,16349.1,1778,N,,1001747157,Y,90.41075,18541.5889,16763.5889,-29.2611,2192.4889,2022-08-25 22:30:00.353794
1747157,16349.1,1850.75,N,,1001747157,Y,89.93199,18382.4805,16531.7305,-188.3695,2033.3805,2022-08-25 23:30:01.310544
1747157,16583.97,1850.75,N,,1001747157,Y,89.83209,18201.88106,16351.13106,-368.96894,1617.91106,2022-08-26 00:30:00.975626
1747157,16583.97,1850.75,N,,1001747157,Y,89.75511,18065.10537,16214.35537,-505.74463,1481.13537,2022-08-26 01:30:01.429854
1747157,16583.97,1850.75,N,,1001747157,Y,89.79642,18138.23346,16287.48346,-432.61654,1554.26346,2022-08-26 02:30:01.119667
1747157,16728.58,1843.3,N,,1001747157,Y,89.81523,18098.59963,16255.29963,-472.25037,1370.01963,2022-08-26 03:30:00.746089
1747157,16728.58,1843.3,N,,1001747157,Y,89.75086,17984.91672,16141.61672,-585.93328,1256.33672,2022-08-26 04:30:02.244484
1747157,16137.17,1836.05,N,,1001747157,Y,89.72848,17875.14513,16039.09513,-695.70487,1737.97513,2022-08-26 05:30:00.890594
1747157,16137.17,1836.05,N,,1001747157,Y,89.74434,17902.80018,16066.75018,-668.04982,1765.63018,2022-08-26 06:30:02.510852
1747157,15789.41,1827.25,N,,1001747157,Y,89.82521,17958.60596,16131.35596,-612.24404,2169.19596,2022-08-26 07:30:06.555540
1747157,15789.41,1827.25,N,,1001747157,Y,89.75326,17832.49879,16005.24879,-738.35121,2043.08879,2022-08-26 08:30:02.394654
1747157,15747.13,1815.45,N,,1001747157,Y,90.75031,19627.14325,17811.69325,1056.29325,3880.01325,2022-08-26 13:30:02.241726
1747157,15747.13,1815.45,N,,1001747157,Y,89.36369,17068.4143,15252.9643,-1502.4357,1321.2843,2022-08-26 15:30:04.813518
1747157,15311.42,1782.45,N,,1001747157,Y,89.27353,16617.30603,14834.85603,-1953.54397,1305.88603,2022-08-26 17:30:01.259576
1747157,15311.42,1782.45,N,,1001747157,Y,89.05547,16286.2253,14503.7753,-2284.6247,974.8053,2022-08-26 18:30:00.743308
1747157,14209.76,1755.15,N,,1001747157,Y,89.11236,16120.57408,14365.42408,-2450.27592,1910.81408,2022-08-26 20:30:00.955166
