accountId,balance,usdMr,mc,mcDate,accountName,hedging,usableMarginPerc,equity,usableMargin,dayPL,grossPL,date
4406950,10844.69,1570.7,N,,04406950,Y,89.84643,15469.43255,13898.73255,-1003.65745,4624.74255,2022-11-03 14:25:01.885388
4406950,10844.69,1570.7,N,,04406950,Y,89.9073,15562.73043,13992.03043,-910.35957,4718.04043,2022-11-03 15:25:01.021612
4406950,10844.69,1570.7,N,,04406950,Y,89.81616,15423.45626,13852.75626,-1049.63374,4578.76626,2022-11-03 16:25:00.238409
4406950,10844.69,1570.7,N,,04406950,Y,89.88914,15534.78113,13964.08113,-938.30887,4690.09113,2022-11-03 17:25:00.936031
4406950,10844.69,1570.7,N,,04406950,Y,89.93737,15609.24416,14038.54416,-863.84584,4764.55416,2022-11-03 18:25:02.192234
4406950,10844.69,1570.7,N,,04406950,Y,89.84349,15464.95382,13894.25382,-1008.13618,4620.26382,2022-11-03 20:25:00.491630
4406950,10844.69,1570.7,N,,04406950,Y,89.8056,15407.47996,13836.77996,-1065.61004,4562.78996,2022-11-03 21:25:00.815610
4406950,10823.49,1570.7,N,,04406950,Y,89.85772,15486.65203,13915.95203,80.68203,4663.16203,2022-11-03 22:25:01.197442
4406950,10823.49,1570.7,N,,04406950,Y,89.75666,15333.87271,13763.17271,-72.09729,4510.38271,2022-11-03 23:25:01.072697
4406950,10823.49,1570.7,N,,04406950,Y,89.89119,15537.93289,13967.23289,131.96289,4714.44289,2022-11-04 01:25:02.840648
4406950,10550.59,1570.7,N,,04406950,Y,90.92962,17316.80869,15746.10869,1910.83869,6766.21869,2022-11-04 03:25:00.858552
4406950,10550.59,1570.7,N,,04406950,Y,91.27937,18011.31053,16440.61053,2605.34053,7460.72053,2022-11-04 05:25:00.786049
4406950,10550.59,1570.7,N,,04406950,Y,91.20456,17858.11584,16287.41584,2452.14584,7307.52584,2022-11-04 06:25:01.084545
4406950,10550.59,1570.7,N,,04406950,Y,90.80033,17073.43483,15502.73483,1667.46483,6522.84483,2022-11-04 07:25:00.155308
4406950,10550.59,1570.7,N,,04406950,Y,90.92118,17300.70323,15730.00323,1894.73323,6750.11323,2022-11-04 08:25:00.582707
4406950,10550.59,1570.7,N,,04406950,Y,90.87496,17213.07871,15642.37871,1807.10871,6662.48871,2022-11-04 09:25:00.839481
4406950,10550.59,1570.7,N,,04406950,Y,90.69742,16884.56945,15313.86945,1478.59945,6333.97945,2022-11-04 10:25:01.219459
4406950,10550.59,1570.7,N,,04406950,Y,90.67087,16836.5104,15265.8104,1430.5404,6285.9204,2022-11-04 11:25:00.497738
4406950,10550.59,1570.7,N,,04406950,Y,90.57455,16664.46012,15093.76012,1258.49012,6113.87012,2022-11-04 12:25:00.743416
4406950,10550.59,1570.7,N,,04406950,Y,90.43281,16417.5689,14846.8689,1011.5989,5866.9789,2022-11-04 14:25:00.539349
4406950,10117.63,1579.8,N,,04406950,Y,90.2925,16274.0108,14694.2108,868.0408,6156.3808,2022-11-04 16:25:00.662746
4406950,10117.63,1579.8,N,,04406950,Y,90.33218,16340.80239,14761.00239,934.83239,6223.17239,2022-11-04 17:25:01.132484
4406950,10117.63,1579.8,N,,04406950,Y,90.44325,16530.73178,14950.93178,1124.76178,6413.10178,2022-11-04 18:25:00.603142
4406950,10117.63,1579.8,N,,04406950,Y,90.46003,16559.80054,14980.00054,1153.83054,6442.17054,2022-11-04 19:25:04.246725
4406950,10117.63,1579.8,N,,04406950,Y,90.49122,16614.1209,15034.3209,1208.1509,6496.4909,2022-11-04 20:25:00.708127
4406950,9882.06,1592.3,N,,04406950,Y,90.16971,16197.90003,14605.60003,-360.53997,6315.84003,2022-11-06 19:25:04.955654
4406950,9882.06,1592.3,N,,04406950,Y,90.18715,16226.6886,14634.3886,-331.7514,6344.6286,2022-11-06 20:25:50.652620
4406950,9882.06,1592.3,N,,04406950,Y,90.20314,16253.17429,14660.87429,-305.26571,6371.11429,2022-11-06 21:25:08.395902
4406950,9882.06,1592.3,N,,04406950,Y,90.1876,16227.42097,14635.12097,-331.01903,6345.36097,2022-11-06 22:25:00.908112
4406950,9757.03,1632.2,N,,04406950,Y,89.78817,15983.41533,14351.21533,-208.52467,6226.38533,2022-11-06 23:25:00.975734
4406950,9757.03,1632.2,N,,04406950,Y,89.6844,15822.64012,14190.44012,-369.29988,6065.61012,2022-11-07 00:25:01.372976
4406950,9757.03,1632.2,N,,04406950,Y,88.8122,14589.10025,12956.90025,-1602.83975,4832.07025,2022-11-07 01:25:00.492770
4406950,9757.03,1632.2,N,,04406950,Y,89.37687,15364.58583,13732.38583,-827.35417,5607.55583,2022-11-07 02:25:00.578882
4406950,9757.03,1632.2,N,,04406950,Y,89.99381,16311.9091,14679.7091,119.9691,6554.8791,2022-11-07 03:25:01.068141
4406950,9757.03,1632.2,N,,04406950,Y,90.06464,16428.19011,14795.99011,236.25011,6671.16011,2022-11-07 04:25:00.154916
4406950,9757.03,1632.2,N,,04406950,Y,90.0908,16471.56183,14839.36183,279.62183,6714.53183,2022-11-07 05:25:00.383501
4406950,9757.03,1632.2,N,,04406950,Y,89.98551,16298.37828,14666.17828,106.43828,6541.34828,2022-11-07 06:25:00.472221
4406950,9757.03,1632.2,N,,04406950,Y,90.02845,16368.5696,14736.3696,176.6296,6611.5396,2022-11-07 07:25:00.829720
4406950,9047.83,1637.225,N,,04406950,Y,90.13774,16600.90498,14963.67998,408.96498,7553.07498,2022-11-07 09:25:01.070207
4406950,9047.83,1637.225,N,,04406950,Y,90.18953,16688.55041,15051.32541,496.61041,7640.72041,2022-11-07 10:25:00.451677
4406950,9047.83,1637.225,N,,04406950,Y,90.13949,16603.85119,14966.62619,411.91119,7556.02119,2022-11-07 11:25:00.846110
4406950,8212.96,1642.1,N,,04406950,Y,90.1123,16607.50302,14965.40302,415.56302,8394.54302,2022-11-07 13:25:01.070954
4406950,8212.96,1642.1,N,,04406950,Y,90.22116,16792.38067,15150.28067,600.44067,8579.42067,2022-11-07 14:25:00.144345
4406950,8212.96,1642.1,N,,04406950,Y,89.79466,16090.59654,14448.49654,-101.34346,7877.63654,2022-11-07 15:25:00.328387
4406950,8212.96,1642.1,N,,04406950,Y,89.96745,16367.71848,14725.61848,175.77848,8154.75848,2022-11-07 16:25:00.691349
4406950,8212.96,1642.1,N,,04406950,Y,89.70949,15957.41604,14315.31604,-234.52396,7744.45604,2022-11-07 17:25:00.834011
4406950,8212.96,1642.1,N,,04406950,Y,89.68421,15918.31462,14276.21462,-273.62538,7705.35462,2022-11-07 18:25:00.917863
4406950,8212.96,1642.1,N,,04406950,Y,89.79658,16093.63021,14451.53021,-98.30979,7880.67021,2022-11-07 19:25:01.164223
4406950,8212.96,1642.1,N,,04406950,Y,89.88466,16233.75272,14591.65272,41.81272,8020.79272,2022-11-07 20:25:00.469452
4406950,8212.96,1642.1,N,,04406950,Y,89.60862,15802.51392,14160.41392,-389.42608,7589.55392,2022-11-07 21:25:01.136686
4406950,8212.96,1642.1,N,,04406950,Y,89.6092,15803.40685,14161.30685,-388.53315,7590.44685,2022-11-07 22:25:06.943290
4406950,8179.81,1642.1,N,,04406950,Y,89.52582,15677.602,14035.502,-104.388,7497.792,2022-11-07 23:25:02.538824
4406950,8179.81,1642.1,N,,04406950,Y,89.74288,16009.37261,14367.27261,227.38261,7829.56261,2022-11-08 00:25:00.715871
4406950,8179.81,1642.1,N,,04406950,Y,89.83819,16159.51621,14517.41621,377.52621,7979.70621,2022-11-08 01:25:00.837400
4406950,8179.81,1642.1,N,,04406950,Y,89.69118,15929.07228,14286.97228,147.08228,7749.26228,2022-11-08 02:25:01.062790
4406950,8179.81,1642.1,N,,04406950,Y,89.7051,15950.61072,14308.51072,168.62072,7770.80072,2022-11-08 03:25:00.174940
4406950,8179.81,1642.1,N,,04406950,Y,89.81795,16127.40262,14485.30262,345.41262,7947.59262,2022-11-08 04:25:00.417094
4406950,8179.81,1642.1,N,,04406950,Y,89.54361,15704.26686,14062.16686,-77.72314,7524.45686,2022-11-08 05:25:00.657168
4406950,8179.81,1642.1,N,,04406950,Y,89.54049,15699.59177,14057.49177,-82.39823,7519.78177,2022-11-08 06:25:01.006725
4406950,8179.81,1642.1,N,,04406950,Y,89.55638,15723.4826,14081.3826,-58.5074,7543.6726,2022-11-08 07:25:00.686065
4406950,8179.81,1642.1,N,,04406950,Y,89.53355,15689.17511,14047.07511,-92.81489,7509.36511,2022-11-08 08:25:01.500558
4406950,8179.81,1642.1,N,,04406950,Y,89.79785,16095.62023,14453.52023,313.63023,7915.81023,2022-11-08 09:25:00.686115
4406950,8179.81,1642.1,N,,04406950,Y,89.82565,16139.61341,14497.51341,357.62341,7959.80341,2022-11-08 10:25:01.392976
4406950,7830.25,1631.1,N,,04406950,Y,90.11098,16494.04664,14862.94664,712.05664,8663.79664,2022-11-08 11:25:00.875241
4406950,7830.25,1631.1,N,,04406950,Y,89.92206,16184.85319,14553.75319,402.86319,8354.60319,2022-11-08 12:25:01.014644
4406950,7830.25,1631.1,N,,04406950,Y,90.22532,16686.99238,15055.89238,905.00238,8856.74238,2022-11-08 13:25:00.192006
4406950,7830.25,1631.1,N,,04406950,Y,90.25358,16735.3795,15104.2795,953.3895,8905.1295,2022-11-08 14:25:00.609663
4406950,7830.25,1631.1,N,,04406950,Y,90.8229,17773.59019,16142.49019,1991.60019,9943.34019,2022-11-08 15:25:01.261489
4406950,7830.25,1631.1,N,,04406950,Y,91.11816,18364.42902,16733.32902,2582.43902,10534.17902,2022-11-08 17:25:00.503238
4406950,7830.25,1631.1,N,,04406950,Y,90.91053,17944.95055,16313.85055,2162.96055,10114.70055,2022-11-08 18:25:00.845217
4406950,7830.25,1631.1,N,,04406950,Y,90.50896,17185.67857,15554.57857,1403.68857,9355.42857,2022-11-08 19:25:01.379557
4406950,7830.25,1631.1,N,,04406950,Y,90.94997,18023.15019,16392.05019,2241.16019,10192.90019,2022-11-08 20:25:00.630799
4406950,7830.25,1631.1,N,,04406950,Y,90.89084,17906.14821,16275.04821,2124.15821,10075.89821,2022-11-08 21:25:01.237130
4406950,7830.25,1631.1,N,,04406950,Y,90.8145,17757.34183,16126.24183,-0.42817,9927.09183,2022-11-08 22:25:00.492396
4406950,7793.15,1631.1,N,,04406950,Y,90.87788,17880.71154,16249.61154,122.94154,10087.56154,2022-11-08 23:25:01.216592
4406950,7793.15,1631.1,N,,04406950,Y,90.87628,17877.57286,16246.47286,119.80286,10084.42286,2022-11-09 00:25:00.519301
4406950,7793.15,1631.1,N,,04406950,Y,90.72792,17591.52169,15960.42169,-166.24831,9798.37169,2022-11-09 01:25:00.857703
4406950,7793.15,1631.1,N,,04406950,Y,90.74477,17623.54374,15992.44374,-134.22626,9830.39374,2022-11-09 02:25:01.290657
4406950,7793.15,1631.1,N,,04406950,Y,90.59079,17335.14993,15704.04993,-422.62007,9541.99993,2022-11-09 03:25:00.934240
4406950,7793.15,1631.1,N,,04406950,Y,90.34283,16890.03604,15258.93604,-867.73396,9096.88604,2022-11-09 04:25:01.070430
4406950,7793.15,1631.1,N,,04406950,Y,90.21713,16673.01526,15041.91526,-1084.75474,8879.86526,2022-11-09 05:25:01.159974
4406950,7793.15,1631.1,N,,04406950,Y,90.1888,16624.86934,14993.76934,-1132.90066,8831.71934,2022-11-09 06:25:00.488477
4406950,7793.15,1631.1,N,,04406950,Y,90.13101,16527.52511,14896.42511,-1230.24489,8734.37511,2022-11-09 07:25:01.071100
4406950,7793.15,1631.1,N,,04406950,Y,90.56486,17287.50189,15656.40189,-470.26811,9494.35189,2022-11-09 08:25:00.373262
4406950,7793.15,1631.1,N,,04406950,Y,90.31758,16846.00061,15214.90061,-911.76939,9052.85061,2022-11-09 09:25:03.265979
4406950,7793.15,1631.1,N,,04406950,Y,89.88013,16117.79665,14486.69665,-1639.97335,8324.64665,2022-11-09 10:25:00.578960
4406950,7793.15,1631.1,N,,04406950,Y,90.11313,16497.64094,14866.54094,-1260.12906,8704.49094,2022-11-09 11:25:00.927576
4406950,7793.15,1631.1,N,,04406950,Y,89.94204,16216.99836,14585.89836,-1540.77164,8423.84836,2022-11-09 12:25:01.494251
4406950,7793.15,1631.1,N,,04406950,Y,89.69696,15831.25656,14200.15656,-1926.51344,8038.10656,2022-11-09 13:25:00.984059
4406950,7793.15,1631.1,N,,04406950,Y,89.99696,16306.04369,14674.94369,-1451.72631,8512.89369,2022-11-09 14:25:01.380842
4406950,7793.15,1631.1,N,,04406950,Y,90.405,16999.47969,15368.37969,-758.29031,9206.32969,2022-11-09 15:25:00.977216
4406950,7793.15,1631.1,N,,04406950,Y,90.09383,16465.49797,14834.39797,-1292.27203,8672.34797,2022-11-09 16:25:01.555936
4406950,7793.15,1631.1,N,,04406950,Y,89.67649,15799.85769,14168.75769,-1957.91231,8006.70769,2022-11-09 18:25:01.607849
4406950,7793.15,1631.1,N,,04406950,Y,89.37339,15349.20275,13718.10275,-2408.56725,7556.05275,2022-11-09 19:25:01.329074
4406950,7793.15,1631.1,N,,04406950,Y,89.22877,15143.11055,13512.01055,-2614.65945,7349.96055,2022-11-09 20:25:00.642038
4406950,7793.15,1631.1,N,,04406950,Y,89.11366,14983.00208,13351.90208,-2774.76792,7189.85208,2022-11-09 21:25:00.911030
4406950,7793.15,1631.1,N,,04406950,Y,89.08404,14942.34054,13311.24054,-2815.42946,7149.19054,2022-11-09 22:25:01.140964
4406950,7728.88,1631.1,N,,04406950,Y,89.12283,14995.62724,13364.52724,14.24724,7266.74724,2022-11-09 23:25:00.918550
4406950,7728.88,1631.1,N,,04406950,Y,89.23492,15151.76506,13520.66506,170.38506,7422.88506,2022-11-10 00:25:01.186924
4406950,7728.88,1631.1,N,,04406950,Y,89.32766,15283.43792,13652.33792,302.05792,7554.55792,2022-11-10 01:25:00.755882
4406950,7728.88,1631.1,N,,04406950,Y,88.68877,14420.18191,12789.08191,-561.19809,6691.30191,2022-11-10 02:25:00.946482
4406950,7728.88,1631.1,N,,04406950,Y,88.96685,14783.63488,13152.53488,-197.74512,7054.75488,2022-11-10 03:25:01.103146
4406950,7728.88,1631.1,N,,04406950,Y,88.91369,14712.74254,13081.64254,-268.63746,6983.86254,2022-11-10 04:25:00.482790
4406950,7728.88,1631.1,N,,04406950,Y,88.94185,14750.20932,13119.10932,-231.17068,7021.32932,2022-11-10 05:25:00.744338
4406950,7728.88,1631.1,N,,04406950,Y,88.90961,14707.33083,13076.23083,-274.04917,6978.45083,2022-11-10 06:25:00.918573
4406950,7555.38,1619.375,N,,04406950,Y,88.89155,14577.86142,12958.48642,-403.51858,7022.48142,2022-11-10 07:25:01.332860
4406950,7555.38,1619.375,N,,04406950,Y,89.01962,14747.89281,13128.51781,-233.48719,7192.51281,2022-11-10 08:25:00.511346
4406950,7555.38,1619.375,N,,04406950,Y,89.03024,14762.17032,13142.79532,-219.20968,7206.79032,2022-11-10 09:25:00.731202
4406950,7555.38,1619.375,N,,04406950,Y,88.57461,14173.47676,12554.10176,-807.90324,6618.09676,2022-11-10 10:25:00.978539
4406950,7628.47,1605.725,N,,04406950,Y,89.06615,14685.82041,13080.09541,-295.55959,7057.35041,2022-11-10 11:25:01.116466
4406950,7628.47,1605.725,N,,04406950,Y,89.11717,14754.6635,13148.9385,-226.7165,7126.1935,2022-11-10 12:25:00.582638
4406950,7628.47,1605.725,N,,04406950,Y,89.31302,15025.05544,13419.33044,43.67544,7396.58544,2022-11-10 13:25:00.902903
4406950,7628.47,1605.725,N,,04406950,Y,91.02007,17881.25476,16275.52976,2899.87476,10252.78476,2022-11-10 14:25:01.373074
4406950,7628.47,1605.725,N,,04406950,Y,91.42758,18731.28451,17125.55951,3749.90451,11102.81451,2022-11-10 15:25:00.608793
4406950,6645.9,1628.15,N,,04406950,Y,91.30512,18725.39503,17097.24503,3744.01503,12079.49503,2022-11-10 16:25:00.951312
4406950,5961.86,1649.925,N,,04406950,Y,91.12495,18590.59171,16940.66671,3609.21171,12628.73171,2022-11-10 18:25:00.910998
4406950,5961.86,1649.925,N,,04406950,Y,91.29023,18943.37478,17293.44978,3961.99478,12981.51478,2022-11-10 19:25:01.190841
4406950,5961.86,1649.925,N,,04406950,Y,91.48604,19379.05464,17729.12964,4397.67464,13417.19464,2022-11-10 20:25:00.575690
4406950,5961.86,1649.925,N,,04406950,Y,91.91863,20416.40285,18766.47785,5435.02285,14454.54285,2022-11-10 21:25:00.927676
4406950,5961.86,1649.925,N,,04406950,Y,91.81023,20146.1713,18496.2463,5164.7913,14184.3113,2022-11-10 22:25:03.365397
4406950,5933.52,1649.925,N,,04406950,Y,91.7617,20027.49512,18377.57012,-177.55488,14093.97512,2022-11-10 23:25:00.833853
4406950,5933.52,1649.925,N,,04406950,Y,91.79122,20099.52018,18449.59518,-105.52982,14166.00018,2022-11-11 00:25:01.477890
4406950,5933.52,1649.925,N,,04406950,Y,92.10001,20885.16087,19235.23587,680.11087,14951.64087,2022-11-11 01:25:01.263700
4406950,5933.52,1649.925,N,,04406950,Y,91.68867,19851.50591,18201.58091,-353.54409,13917.98591,2022-11-11 02:25:00.458884
4406950,5933.52,1649.925,N,,04406950,Y,91.93583,20459.95777,18810.03277,254.90777,14526.43777,2022-11-11 03:25:00.763425
4406950,5261.94,1675.925,N,,04406950,Y,91.77442,20374.55548,18698.63048,169.50548,15112.61548,2022-11-11 04:25:01.030764
4406950,4053.89,1694.825,N,,04406950,Y,92.00757,21205.3845,19510.5595,1000.3345,17151.4945,2022-11-11 05:25:00.187685
4406950,4053.89,1694.825,N,,04406950,Y,92.30563,22026.81706,20331.99206,1821.76706,17972.92706,2022-11-11 06:25:00.362835
4406950,4053.89,1694.825,N,,04406950,Y,92.60109,22906.41686,21211.59186,2701.36686,18852.52686,2022-11-11 07:25:00.487285
4406950,4053.89,1694.825,N,,04406950,Y,92.53838,22713.90474,21019.07974,2508.85474,18660.01474,2022-11-11 08:25:01.356292
4406950,4053.89,1694.825,N,,04406950,Y,92.75168,23382.30649,21687.48149,3177.25649,19328.41649,2022-11-11 09:25:00.754140
4406950,3074.92,1734.725,N,,04406950,Y,92.61949,23504.13512,21769.41012,3299.08512,20429.21512,2022-11-11 10:25:01.094716
4406950,3074.92,1734.725,N,,04406950,Y,92.632,23544.03181,21809.30681,3338.98181,20469.11181,2022-11-11 11:25:00.497606
4406950,3074.92,1734.725,N,,04406950,Y,92.48912,23096.15906,21361.43406,2891.10906,20021.23906,2022-11-11 12:25:01.708687
4406950,3074.92,1734.725,N,,04406950,Y,92.78399,24039.93847,22305.21347,3834.88847,20965.01847,2022-11-11 13:25:01.122318
4406950,3074.92,1734.725,N,,04406950,Y,92.45958,23005.68721,21270.96221,2800.63721,19930.76721,2022-11-11 14:25:00.432561
4406950,3074.92,1734.725,N,,04406950,Y,92.90032,24433.86283,22699.13783,4228.81283,21358.94283,2022-11-11 15:25:00.653106
4406950,3074.92,1734.725,N,,04406950,Y,92.89547,24417.16446,22682.43946,4212.11446,21342.24446,2022-11-11 16:25:00.947139
4406950,3074.92,1734.725,N,,04406950,Y,93.06085,24999.109,23264.384,4794.059,21924.189,2022-11-11 17:25:01.346363
