balance,equity,dayPL,usdMr,usableMargin,date
18907.98,18893.41218,-93.63782,121,18772.41218,2021-12-27 06:50:06.982614+00:00
18907.98,18896.89918,-90.15082,121,18775.89918,2021-12-27 07:00:13.064362+00:00
18907.98,18895.97641,-91.07359,121,18774.97641,2021-12-27 07:10:06.416486+00:00
18898.8,18899.95066,-87.09934,121,18778.95066,2021-12-27 07:20:06.917732+00:00
18898.8,18898.6525,-88.3975,121,18777.6525,2021-12-27 07:30:30.538009+00:00
18898.8,18894.83339,-92.21661,121,18773.83339,2021-12-27 07:40:07.573257+00:00
18898.8,18891.26207,-95.78793,121,18770.26207,2021-12-27 07:50:06.419975+00:00
18898.8,18875.35041,-111.69959,121,18754.35041,2021-12-27 08:00:13.349456+00:00
18898.8,18898.78695,-88.26305,121,18777.78695,2021-12-27 08:22:24.673463+00:00
18898.8,18923.61683,-63.43317,121,18802.61683,2021-12-27 09:00:07.942521+00:00
18898.8,18944.51234,-42.53766,121,18823.51234,2021-12-27 09:24:49.187672+00:00
18898.8,18946.14697,-40.90303,121,18825.14697,2021-12-27 10:00:07.697385+00:00
18898.8,18928.3635,-58.6865,121,18807.3635,2021-12-27 10:10:03.139203+00:00
18898.8,18932.63195,-54.41805,121,18811.63195,2021-12-27 10:20:04.165620+00:00
18898.8,18930.75396,-56.29604,121,18809.75396,2021-12-27 10:30:25.614748+00:00
18898.8,18924.11368,-62.93632,121,18803.11368,2021-12-27 10:40:04.235190+00:00
18894.35,18915.36819,-71.68181,121,18794.36819,2021-12-27 10:50:03.052326+00:00
18894.35,18918.99767,-68.05233,121,18797.99767,2021-12-27 11:00:13.660320+00:00
18894.35,18921.7303,-65.3197,121,18800.7303,2021-12-27 11:10:06.523788+00:00
18885.34,18918.3646,-68.6854,121,18797.3646,2021-12-27 11:20:07.730320+00:00
18885.34,18918.25859,-68.79141,121,18797.25859,2021-12-27 11:30:31.515936+00:00
18885.57,18916.77691,-70.27309,121,18795.77691,2021-12-27 11:40:06.603505+00:00
18885.57,18914.21895,-72.83105,121,18793.21895,2021-12-27 11:50:06.579043+00:00
18885.57,18916.70224,-70.34776,121,18795.70224,2021-12-27 12:00:13.453168+00:00
18884.18,18925.87519,-61.17481,121,18804.87519,2021-12-27 12:10:06.936863+00:00
18880.88,18914.72081,-72.32919,121,18793.72081,2021-12-27 12:20:08.008595+00:00
18880.88,18911.89517,-75.15483,121,18790.89517,2021-12-27 12:30:31.335083+00:00
18880.88,18919.12068,-67.92932,121,18798.12068,2021-12-27 12:40:07.468250+00:00
18880.88,18927.33358,-59.71642,121,18806.33358,2021-12-27 12:50:06.927485+00:00
18880.88,18924.17129,-62.87871,121,18803.17129,2021-12-27 13:00:13.807817+00:00
18872.58,18928.7318,-58.3182,121,18807.7318,2021-12-27 13:10:07.793177+00:00
18872.58,18930.8341,-56.2159,121,18809.8341,2021-12-27 13:20:08.919023+00:00
18872.58,18932.78028,-54.26972,121,18811.78028,2021-12-27 13:30:32.395658+00:00
18872.58,18913.94941,-73.10059,121,18792.94941,2021-12-27 13:40:07.778863+00:00
18872.58,18898.40774,-88.64226,121,18777.40774,2021-12-27 13:50:07.759753+00:00
18872.58,18889.00697,-98.04303,121,18768.00697,2021-12-27 14:00:13.333020+00:00
18872.58,18885.53785,-101.51215,121,18764.53785,2021-12-27 14:10:07.178637+00:00
18872.58,18890.31224,-96.73776,121,18769.31224,2021-12-27 14:20:07.750791+00:00
18872.58,18893.50722,-93.54278,121,18772.50722,2021-12-27 14:30:31.885533+00:00
18872.58,18883.71023,-103.33977,121,18762.71023,2021-12-27 14:47:50.631712+00:00
18872.58,18885.38942,-101.66058,121,18764.38942,2021-12-27 15:00:06.817138+00:00
18872.58,18876.56497,-110.48503,121,18755.56497,2021-12-27 15:10:09.239399+00:00
18872.58,18867.82461,-119.22539,121,18746.82461,2021-12-27 16:00:06.351312+00:00
18849.91,18866.07185,-120.97815,121,18745.07185,2021-12-27 16:10:09.982560+00:00
18849.91,18862.22034,-124.82966,121,18741.22034,2021-12-27 17:00:07.220612+00:00
18837.4,18863.95907,-123.09093,121,18742.95907,2021-12-27 17:10:02.680712+00:00
18837.4,18864.56763,-122.48237,121,18743.56763,2021-12-27 18:00:07.204492+00:00
18837.4,18863.45838,-123.59162,121,18742.45838,2021-12-27 18:10:02.715651+00:00
18837.4,18862.27882,-124.77118,121,18741.27882,2021-12-27 19:00:07.257566+00:00
18837.4,18860.78156,-126.26844,121,18739.78156,2021-12-27 19:10:02.526528+00:00
18837.4,18863.80523,-123.24477,121,18742.80523,2021-12-27 20:00:06.246991+00:00
18831.75,18863.48614,-123.56386,121,18742.48614,2021-12-27 20:10:02.615811+00:00
18831.75,18867.39641,-119.65359,121,18746.39641,2021-12-27 21:00:07.473746+00:00
18831.75,18868.61621,-118.43379,121,18747.61621,2021-12-27 21:10:02.898204+00:00
18831.75,18855.57101,-131.47899,121,18734.57101,2021-12-27 22:00:06.731984+00:00
18831.75,18849.66691,-8.22309,121,18728.66691,2021-12-27 22:10:02.888188+00:00
18831.5,18848.88435,-9.00565,121,18727.88435,2021-12-27 22:20:03.436909+00:00
18831.5,18854.31209,-3.57791,121,18733.31209,2021-12-27 22:30:05.265984+00:00
18831.5,18858.97237,1.08237,121,18737.97237,2021-12-27 22:40:04.083133+00:00
18831.5,18860.59558,2.70558,121,18739.59558,2021-12-27 22:50:02.954392+00:00
18831.5,18858.48039,0.59039,121,18737.48039,2021-12-27 23:00:12.690612+00:00
18831.5,18868.97818,11.08818,121,18747.97818,2021-12-27 23:10:06.809990+00:00
18831.5,18864.88146,6.99146,121,18743.88146,2021-12-27 23:20:07.943876+00:00
18831.5,18862.56565,4.67565,121,18741.56565,2021-12-27 23:30:31.069972+00:00
18831.5,18864.97505,7.08505,121,18743.97505,2021-12-27 23:40:07.933151+00:00
18831.5,18863.66992,5.77992,121,18742.66992,2021-12-27 23:50:06.837557+00:00
